CustomerID,AvgPricePerInvoice_Cluster,TotalPrice_Cluster,Generic_Cluster
16364,6,2,2
16705,3,5,5
17299,1,1,0
15721,7,7,7
14215,4,6,4
17852,2,0,0
13115,5,6,5
18096,5,3,3
13590,4,6,4
17019,4,2,3
14597,7,7,7
13844,6,5,5
12479,7,7,7
12660,5,1,3
18101,2,2,1
15540,5,4,5
13196,1,3,1
17379,7,7,7
13389,4,1,3
14290,3,1,2
16800,7,3,6
17806,7,7,7
13030,7,2,2
17359,6,3,2
15601,2,4,1
13188,2,0,0
12657,7,7,7
17929,2,0,0
14480,6,2,2
13349,5,5,5
15619,2,2,1
15148,6,3,2
14618,1,2,1
13429,4,6,4
14961,7,5,7
14321,4,6,4
14601,2,5,4
15783,5,5,5
15197,4,6,4
14209,2,0,0
12375,3,2,2
16818,1,1,0
13883,7,7,7
17772,2,0,0
13496,1,3,1
17655,6,2,2
17711,1,3,1
14408,2,5,4
12727,7,5,6
15218,7,6,7
14173,1,1,0
14452,3,2,2
12627,7,5,6
14550,6,3,2
14126,3,5,5
13657,1,1,0
14701,4,2,3
14719,7,3,6
16479,2,1,0
17466,6,3,2
16852,2,0,0
15206,1,2,1
15239,5,5,5
13428,4,2,3
13211,4,6,4
15790,4,2,3
15755,4,1,3
13068,2,3,1
13521,7,2,2
13198,7,5,6
16775,2,0,0
14349,4,2,3
12798,3,8,8
17682,5,6,5
17097,4,2,3
16688,3,0,2
18058,1,2,1
12787,1,0,0
12488,7,5,6
12953,3,2,2
13784,0,2,1
14062,7,8,7
13658,5,2,3
14540,4,1,3
15073,2,1,0
13203,2,4,1
12630,7,3,6
15782,3,2,2
16115,3,2,2
15394,6,2,2
13647,6,5,5
18241,1,1,0
16062,6,2,2
12966,1,1,0
14005,7,7,7
13255,1,1,0
15680,6,5,5
14448,2,2,1
15060,4,2,3
12433,7,8,8
15712,3,1,2
15467,2,1,0
16910,4,2,3
12528,5,2,3
13362,7,7,7
17911,5,3,3
15251,2,7,4
17737,1,1,0
14258,7,7,7
12524,3,2,2
17736,0,2,1
12714,7,7,7
18158,1,3,1
18179,4,6,4
16915,2,0,0
16265,7,7,7
14085,5,4,5
12429,7,6,7
15444,7,7,7
